,t,n_start,n_end,weight,active
931,t466,n453,n467,0,1
932,t466,n450,n467,0,1
933,t467,n214,n468,0,1
934,t467,n1,n468,0,1
935,t468,n365,n469,0,1
936,t468,n1,n469,0,1
937,t469,n8,n470,0,1
938,t469,n1,n470,0,1
939,t470,n1,n471,0,1
940,t470,n163,n471,0,1
941,t471,n104,n472,0,1
942,t471,n94,n472,0,1
943,t472,n374,n473,0,1
944,t472,n310,n473,0,1
945,t473,n31,n474,0,1
946,t473,n110,n474,0,1
947,t474,n7,n475,0,1
948,t474,n106,n475,0,1
949,t475,n186,n476,0,1
950,t475,n232,n476,0,1
951,t476,n316,n477,0,1
952,t476,n25,n477,0,1
953,t477,n101,n478,0,1
954,t477,n62,n478,0,1
955,t478,n175,n479,0,1
956,t478,n29,n479,0,1
957,t479,n101,n480,0,1
958,t479,n41,n480,0,1
959,t480,n210,n481,0,1
960,t480,n76,n481,0,1
961,t481,n101,n482,0,1
962,t481,n1,n482,0,1
963,t482,n187,n483,0,1
964,t482,n39,n483,0,1
965,t483,n101,n484,0,1
966,t483,n70,n484,0,1
967,t484,n217,n485,0,1
968,t484,n101,n485,0,1
969,t485,n122,n486,0,1
970,t485,n101,n486,0,1
971,t486,n213,n487,0,1
972,t486,n394,n487,0,1
973,t487,n184,n488,0,1
974,t487,n444,n488,0,1
975,t488,n101,n489,0,1
976,t488,n386,n489,0,1
977,t489,n424,n490,0,1
978,t489,n266,n490,0,1
979,t490,n101,n491,0,1
980,t490,n163,n491,0,1
981,t491,n1,n492,0,1
982,t491,n285,n492,0,1
983,t492,n47,n493,0,1
984,t492,n101,n493,0,1
985,t493,n8,n494,0,1
986,t493,n0,n494,0,1
987,t494,n124,n495,0,1
988,t494,n23,n495,0,1
989,t495,n1,n496,0,1
990,t495,n164,n496,0,1
991,t496,n101,n497,0,1
992,t496,n62,n497,0,1
993,t497,n17,n498,0,1
994,t497,n7,n498,0,1
995,t498,n0,n499,0,1
996,t498,n142,n499,0,1
997,t499,n101,n500,0,1
998,t499,n1,n500,0,1
999,t500,n5,n501,0,1
1000,t500,n1,n501,0,1
1001,t501,n101,n502,0,1
1002,t501,n258,n502,0,1
1003,t502,n101,n503,0,1
1004,t502,n1,n503,0,1
1005,t503,n25,n504,0,1
1006,t503,n1,n504,0,1
1007,t504,n1,n505,0,1
1008,t504,n236,n505,0,1
1009,t505,n446,n506,0,1
1010,t505,n491,n506,0,1
1011,t506,n101,n507,0,1
1012,t506,n0,n507,0,1
1013,t507,n101,n508,0,1
1014,t507,n7,n508,0,1
1015,t508,n41,n509,0,1
1016,t508,n20,n509,0,1
1017,t509,n31,n510,0,1
1018,t509,n273,n510,0,1
1019,t510,n101,n511,0,1
1020,t510,n39,n511,0,1
1021,t511,n170,n512,0,1
1022,t511,n130,n512,0,1
1023,t512,n37,n513,0,1
1024,t512,n94,n513,0,1
1025,t513,n0,n514,0,1
1026,t513,n422,n514,0,1
1027,t514,n200,n515,0,1
1028,t514,n101,n515,0,1
1029,t515,n1,n516,0,1
1030,t515,n423,n516,0,1
1031,t516,n25,n517,0,1
1032,t516,n94,n517,0,1
1033,t517,n17,n518,0,1
1034,t517,n1,n518,0,1
1035,t518,n309,n519,0,1
1036,t518,n9,n519,0,1
1037,t519,n101,n520,0,1
1038,t519,n501,n520,0,1
1039,t520,n331,n521,0,1
1040,t520,n48,n521,0,1
1041,t521,n136,n522,0,1
1042,t521,n27,n522,0,1
1043,t522,n92,n523,0,1
1044,t522,n83,n523,0,1
1045,t523,n0,n524,0,1
1046,t523,n101,n524,0,1
1047,t524,n7,n525,0,1
1048,t524,n58,n525,0,1
1049,t525,n325,n526,0,1
1050,t525,n247,n526,0,1
1051,t526,n174,n527,0,1
1052,t526,n509,n527,0,1
1053,t527,n1,n528,0,1
1054,t527,n316,n528,0,1
1055,t528,n7,n529,0,1
1056,t528,n1,n529,0,1
1057,t529,n25,n530,0,1
1058,t529,n8,n530,0,1
1059,t530,n7,n531,0,1
1060,t530,n248,n531,0,1
1061,t531,n72,n532,0,1
1062,t531,n88,n532,0,1
1063,t532,n1,n533,0,1
1064,t532,n101,n533,0,1
1065,t533,n1,n534,0,1
1066,t533,n101,n534,0,1
1067,t534,n522,n535,0,1
1068,t534,n1,n535,0,1
1069,t535,n101,n536,0,1
1070,t535,n25,n536,0,1
1071,t536,n292,n537,0,1
1072,t536,n150,n537,0,1
1073,t537,n214,n538,0,1
1074,t537,n31,n538,0,1
1075,t538,n101,n539,0,1
1076,t538,n0,n539,0,1
1077,t539,n101,n540,0,1
1078,t539,n148,n540,0,1
1079,t540,n37,n541,0,1
1080,t540,n8,n541,0,1
1081,t541,n384,n542,0,1
1082,t541,n1,n542,0,1
1083,t542,n148,n543,0,1
1084,t542,n5,n543,0,1
1085,t543,n40,n544,0,1
1086,t543,n517,n544,0,1
1087,t544,n101,n545,0,1
1088,t544,n66,n545,0,1
1089,t545,n8,n546,0,1
1090,t545,n37,n546,0,1
1091,t546,n25,n547,0,1
1092,t546,n68,n547,0,1
1093,t547,n7,n548,0,1
1094,t547,n392,n548,0,1
1095,t548,n418,n549,0,1
1096,t548,n501,n549,0,1
1097,t549,n536,n550,0,1
1098,t549,n62,n550,0,1
1099,t550,n20,n551,0,1
1100,t550,n316,n551,0,1
1101,t551,n7,n552,0,1
1102,t551,n0,n552,0,1
1103,t552,n14,n553,0,1
1104,t552,n101,n553,0,1
1105,t553,n119,n554,0,1
1106,t553,n57,n554,0,1
1107,t554,n101,n555,0,1
1108,t554,n130,n555,0,1
1109,t555,n365,n556,0,1
1110,t555,n119,n556,0,1
1111,t556,n1,n557,0,1
1112,t556,n16,n557,0,1
1113,t557,n66,n558,0,1
1114,t557,n0,n558,0,1
1115,t558,n354,n559,0,1
1116,t558,n8,n559,0,1
1117,t559,n0,n560,0,1
1118,t559,n200,n560,0,1
1119,t560,n54,n561,0,1
1120,t560,n263,n561,0,1
1121,t561,n66,n562,0,1
1122,t561,n25,n562,0,1
1123,t562,n199,n563,0,1
1124,t562,n317,n563,0,1
1125,t563,n66,n564,0,1
1126,t563,n62,n564,0,1
1127,t564,n119,n565,0,1
1128,t564,n0,n565,0,1
1129,t565,n292,n566,0,1
1130,t565,n148,n566,0,1
1131,t566,n25,n567,0,1
1132,t566,n517,n567,0,1
1133,t567,n508,n568,0,1
1134,t567,n132,n568,0,1
1135,t568,n0,n569,0,1
1136,t568,n372,n569,0,1
1137,t569,n101,n570,0,1
1138,t569,n393,n570,0,1
1139,t570,n404,n571,0,1
1140,t570,n533,n571,0,1
1141,t571,n64,n572,0,1
1142,t571,n278,n572,0,1
1143,t572,n8,n573,0,1
1144,t572,n5,n573,0,1
1145,t573,n357,n574,0,1
1146,t573,n101,n574,0,1
1147,t574,n432,n575,0,1
1148,t574,n101,n575,0,1
1149,t575,n1,n576,0,1
1150,t575,n226,n576,0,1
1151,t576,n154,n577,0,1
1152,t576,n66,n577,0,1
1153,t577,n66,n578,0,1
1154,t577,n101,n578,0,1
1155,t578,n0,n579,0,1
1156,t578,n1,n579,0,1
1157,t579,n365,n580,0,1
1158,t579,n25,n580,0,1
1159,t580,n187,n581,0,1
1160,t580,n101,n581,0,1
1161,t581,n101,n582,0,1
1162,t581,n308,n582,0,1
1163,t582,n13,n583,0,1
1164,t582,n1,n583,0,1
1165,t583,n68,n584,0,1
1166,t583,n41,n584,0,1
1167,t584,n101,n585,0,1
1168,t584,n1,n585,0,1
1169,t585,n92,n586,0,1
1170,t585,n300,n586,0,1
1171,t586,n194,n587,0,1
1172,t586,n1,n587,0,1
1173,t587,n41,n588,0,1
1174,t587,n0,n588,0,1
1175,t588,n450,n589,0,1
1176,t588,n101,n589,0,1
1177,t589,n47,n590,0,1
1178,t589,n101,n590,0,1
1179,t590,n101,n591,0,1
1180,t590,n25,n591,0,1
1181,t591,n0,n592,0,1
1182,t591,n101,n592,0,1
1183,t592,n7,n593,0,1
1184,t592,n377,n593,0,1
1185,t593,n558,n594,0,1
1186,t593,n253,n594,0,1
1187,t594,n62,n595,0,1
1188,t594,n101,n595,0,1
1189,t595,n101,n596,0,1
1190,t595,n0,n596,0,1
1191,t596,n364,n597,0,1
1192,t596,n37,n597,0,1
1193,t597,n1,n598,0,1
1194,t597,n197,n598,0,1
1195,t598,n101,n599,0,1
1196,t598,n1,n599,0,1
1197,t599,n422,n600,0,1
1198,t599,n31,n600,0,1
1199,t600,n1,n601,0,1
1200,t600,n236,n601,0,1
1201,t601,n57,n602,0,1
1202,t601,n66,n602,0,1
1203,t602,n0,n603,0,1
1204,t602,n101,n603,0,1
1205,t603,n209,n604,0,1
1206,t603,n0,n604,0,1
1207,t604,n1,n605,0,1
1208,t604,n502,n605,0,1
1209,t605,n1,n606,0,1
1210,t605,n101,n606,0,1
1211,t606,n306,n607,0,1
1212,t606,n101,n607,0,1
1213,t607,n91,n608,0,1
1214,t607,n283,n608,0,1
1215,t608,n13,n609,0,1
1216,t608,n101,n609,0,1
1217,t609,n7,n610,0,1
1218,t609,n119,n610,0,1
1219,t610,n384,n611,0,1
1220,t610,n101,n611,0,1
1221,t611,n98,n612,0,1
1222,t611,n25,n612,0,1
1223,t612,n1,n613,0,1
1224,t612,n36,n613,0,1
1225,t613,n283,n614,0,1
1226,t613,n172,n614,0,1
1227,t614,n8,n615,0,1
1228,t614,n266,n615,0,1
1229,t615,n8,n616,0,1
1230,t615,n530,n616,0,1
1231,t616,n1,n617,0,1
1232,t616,n8,n617,0,1
1233,t617,n101,n618,0,1
1234,t617,n482,n618,0,1
1235,t618,n396,n619,0,1
1236,t618,n1,n619,0,1
1237,t619,n101,n620,0,1
1238,t619,n25,n620,0,1
1239,t620,n0,n621,0,1
1240,t620,n1,n621,0,1
1241,t621,n8,n622,0,1
1242,t621,n222,n622,0,1
1243,t622,n539,n623,0,1
1244,t622,n1,n623,0,1
1245,t623,n101,n624,0,1
1246,t623,n28,n624,0,1
1247,t624,n161,n625,0,1
1248,t624,n101,n625,0,1
1249,t625,n57,n626,0,1
1250,t625,n101,n626,0,1
1251,t626,n558,n627,0,1
1252,t626,n7,n627,0,1
1253,t627,n275,n628,0,1
1254,t627,n132,n628,0,1
1255,t628,n29,n629,0,1
1256,t628,n101,n629,0,1
1257,t629,n101,n630,0,1
1258,t629,n119,n630,0,1
1259,t630,n2,n631,0,1
1260,t630,n319,n631,0,1
1261,t631,n25,n632,0,1
1262,t631,n29,n632,0,1
1263,t632,n62,n633,0,1
1264,t632,n233,n633,0,1
1265,t633,n101,n634,0,1
1266,t633,n558,n634,0,1
1267,t634,n310,n635,0,1
1268,t634,n101,n635,0,1
1269,t635,n359,n636,0,1
1270,t635,n230,n636,0,1
1271,t636,n9,n637,0,1
1272,t636,n43,n637,0,1
1273,t637,n101,n638,0,1
1274,t637,n277,n638,0,1
1275,t638,n148,n639,0,1
1276,t638,n226,n639,0,1
1277,t639,n176,n640,0,1
1278,t639,n101,n640,0,1
1279,t640,n154,n641,0,1
1280,t640,n489,n641,0,1
1281,t641,n1,n642,0,1
1282,t641,n101,n642,0,1
1283,t642,n2,n643,0,1
1284,t642,n253,n643,0,1
1285,t643,n68,n644,0,1
1286,t643,n361,n644,0,1
1287,t644,n75,n645,0,1
1288,t644,n101,n645,0,1
1289,t645,n384,n646,0,1
1290,t645,n5,n646,0,1
1291,t646,n79,n647,0,1
1292,t646,n125,n647,0,1
1293,t647,n0,n648,0,1
1294,t647,n1,n648,0,1
1295,t648,n5,n649,0,1
1296,t648,n307,n649,0,1
1297,t649,n268,n650,0,1
1298,t649,n260,n650,0,1
1299,t650,n7,n651,0,1
1300,t650,n119,n651,0,1
1301,t651,n24,n652,0,1
1302,t651,n119,n652,0,1
1303,t652,n0,n653,0,1
1304,t652,n9,n653,0,1
1305,t653,n199,n654,0,1
1306,t653,n25,n654,0,1
1307,t654,n0,n655,0,1
1308,t654,n112,n655,0,1
1309,t655,n101,n656,0,1
1310,t655,n7,n656,0,1
1311,t656,n7,n657,0,1
1312,t656,n201,n657,0,1
1313,t657,n101,n658,0,1
1314,t657,n317,n658,0,1
1315,t658,n0,n659,0,1
1316,t658,n101,n659,0,1
1317,t659,n16,n660,0,1
1318,t659,n374,n660,0,1
1319,t660,n517,n661,0,1
1320,t660,n1,n661,0,1
1321,t661,n454,n662,0,1
1322,t661,n13,n662,0,1
1323,t662,n101,n663,0,1
1324,t662,n122,n663,0,1
1325,t663,n101,n664,0,1
1326,t663,n7,n664,0,1
1327,t664,n508,n665,0,1
1328,t664,n31,n665,0,1
1329,t665,n101,n666,0,1
1330,t665,n1,n666,0,1
1331,t666,n581,n667,0,1
1332,t666,n101,n667,0,1
1333,t667,n626,n668,0,1
1334,t667,n70,n668,0,1
1335,t668,n498,n669,0,1
1336,t668,n1,n669,0,1
1337,t669,n101,n670,0,1
1338,t669,n635,n670,0,1
1339,t670,n17,n671,0,1
1340,t670,n1,n671,0,1
1341,t671,n0,n672,0,1
1342,t671,n197,n672,0,1
1343,t672,n101,n673,0,1
1344,t672,n48,n673,0,1
1345,t673,n280,n674,0,1
1346,t673,n98,n674,0,1
1347,t674,n101,n675,0,1
1348,t674,n5,n675,0,1
1349,t675,n1,n676,0,1
1350,t675,n280,n676,0,1
1351,t676,n629,n677,0,1
1352,t676,n49,n677,0,1
1353,t677,n426,n678,0,1
1354,t677,n101,n678,0,1
1355,t678,n124,n679,0,1
1356,t678,n222,n679,0,1
1357,t679,n101,n680,0,1
1358,t679,n5,n680,0,1
1359,t680,n1,n681,0,1
1360,t680,n121,n681,0,1
1361,t681,n250,n682,0,1
1362,t681,n199,n682,0,1
1363,t682,n101,n683,0,1
1364,t682,n109,n683,0,1
1365,t683,n182,n684,0,1
1366,t683,n180,n684,0,1
1367,t684,n101,n685,0,1
1368,t684,n0,n685,0,1
1369,t685,n253,n686,0,1
1370,t685,n0,n686,0,1
1371,t686,n461,n687,0,1
1372,t686,n574,n687,0,1
1373,t687,n101,n688,0,1
1374,t687,n16,n688,0,1
1375,t688,n101,n689,0,1
1376,t688,n599,n689,0,1
1377,t689,n288,n690,0,1
1378,t689,n101,n690,0,1
1379,t690,n20,n691,0,1
1380,t690,n17,n691,0,1
1381,t691,n445,n692,0,1
1382,t691,n41,n692,0,1
1383,t692,n274,n693,0,1
1384,t692,n101,n693,0,1
1385,t693,n415,n694,0,1
1386,t693,n260,n694,0,1
1387,t694,n101,n695,0,1
1388,t694,n360,n695,0,1
1389,t695,n101,n696,0,1
1390,t695,n422,n696,0,1
1391,t696,n101,n697,0,1
1392,t696,n1,n697,0,1
1393,t697,n404,n698,0,1
1394,t697,n20,n698,0,1
1395,t698,n25,n699,0,1
1396,t698,n101,n699,0,1
1397,t699,n68,n700,0,1
1398,t699,n8,n700,0,1
1399,t700,n94,n701,0,1
1400,t700,n101,n701,0,1
1401,t701,n0,n702,0,1
1402,t701,n307,n702,0,1
1403,t702,n66,n703,0,1
1404,t702,n1,n703,0,1
1405,t703,n31,n704,0,1
1406,t703,n1,n704,0,1
1407,t704,n1,n705,0,1
1408,t704,n365,n705,0,1
1409,t705,n101,n706,0,1
1410,t705,n608,n706,0,1
1411,t706,n701,n707,0,1
1412,t706,n226,n707,0,1
1413,t707,n404,n708,0,1
1414,t707,n596,n708,0,1
1415,t708,n517,n709,0,1
1416,t708,n8,n709,0,1
1417,t709,n119,n710,0,1
1418,t709,n101,n710,0,1
1419,t710,n672,n711,0,1
1420,t710,n58,n711,0,1
1421,t711,n1,n712,0,1
1422,t711,n37,n712,0,1
1423,t712,n116,n713,0,1
1424,t712,n1,n713,0,1
1425,t713,n101,n714,0,1
1426,t713,n465,n714,0,1
1427,t714,n7,n715,0,1
1428,t714,n101,n715,0,1
1429,t715,n101,n716,0,1
1430,t715,n0,n716,0,1
1431,t716,n101,n717,0,1
1432,t716,n25,n717,0,1
1433,t717,n0,n718,0,1
1434,t717,n101,n718,0,1
1435,t718,n184,n719,0,1
1436,t718,n150,n719,0,1
1437,t719,n16,n720,0,1
1438,t719,n48,n720,0,1
1439,t720,n101,n721,0,1
1440,t720,n0,n721,0,1
1441,t721,n392,n722,0,1
1442,t721,n116,n722,0,1
1443,t722,n262,n723,0,1
1444,t722,n681,n723,0,1
1445,t723,n101,n724,0,1
1446,t723,n0,n724,0,1
1447,t724,n384,n725,0,1
1448,t724,n25,n725,0,1
1449,t725,n80,n726,0,1
1450,t725,n101,n726,0,1
1451,t726,n5,n727,0,1
1452,t726,n319,n727,0,1
1453,t727,n680,n728,0,1
1454,t727,n101,n728,0,1
1455,t728,n57,n729,0,1
1456,t728,n175,n729,0,1
1457,t729,n8,n730,0,1
1458,t729,n16,n730,0,1
1459,t730,n62,n731,0,1
1460,t730,n44,n731,0,1
1461,t731,n71,n732,0,1
1462,t731,n101,n732,0,1
1463,t732,n101,n733,0,1
1464,t732,n40,n733,0,1
1465,t733,n213,n734,0,1
1466,t733,n456,n734,0,1
1467,t734,n170,n735,0,1
1468,t734,n191,n735,0,1
1469,t735,n47,n736,0,1
1470,t735,n0,n736,0,1
1471,t736,n150,n737,0,1
1472,t736,n101,n737,0,1
1473,t737,n66,n738,0,1
1474,t737,n384,n738,0,1
1475,t738,n1,n739,0,1
1476,t738,n344,n739,0,1
1477,t739,n101,n740,0,1
1478,t739,n39,n740,0,1
1479,t740,n265,n741,0,1
1480,t740,n66,n741,0,1
1481,t741,n101,n742,0,1
1482,t741,n7,n742,0,1
1483,t742,n7,n743,0,1
1484,t742,n0,n743,0,1
1485,t743,n132,n744,0,1
1486,t743,n403,n744,0,1
1487,t744,n533,n745,0,1
1488,t744,n47,n745,0,1
1489,t745,n136,n746,0,1
1490,t745,n101,n746,0,1
1491,t746,n634,n747,0,1
1492,t746,n78,n747,0,1
1493,t747,n101,n748,0,1
1494,t747,n355,n748,0,1
1495,t748,n25,n749,0,1
1496,t748,n101,n749,0,1
1497,t749,n5,n750,0,1
1498,t749,n7,n750,0,1
1499,t750,n500,n751,0,1
1500,t750,n8,n751,0,1
1501,t751,n101,n752,0,1
1502,t751,n169,n752,0,1
1503,t752,n552,n753,0,1
1504,t752,n0,n753,0,1
1505,t753,n661,n754,0,1
1506,t753,n489,n754,0,1
1507,t754,n3,n755,0,1
1508,t754,n0,n755,0,1
1509,t755,n66,n756,0,1
1510,t755,n202,n756,0,1
1511,t756,n101,n757,0,1
1512,t756,n659,n757,0,1
1513,t757,n66,n758,0,1
1514,t757,n418,n758,0,1
1515,t758,n1,n759,0,1
1516,t758,n101,n759,0,1
1517,t759,n320,n760,0,1
1518,t759,n700,n760,0,1
1519,t760,n245,n761,0,1
1520,t760,n291,n761,0,1
1521,t761,n322,n762,0,1
1522,t761,n184,n762,0,1
1523,t762,n167,n763,0,1
1524,t762,n5,n763,0,1
1525,t763,n287,n764,0,1
1526,t763,n2,n764,0,1
1527,t764,n1,n765,0,1
1528,t764,n564,n765,0,1
1529,t765,n41,n766,0,1
1530,t765,n101,n766,0,1
1531,t766,n150,n767,0,1
1532,t766,n163,n767,0,1
1533,t767,n81,n768,0,1
1534,t767,n661,n768,0,1
1535,t768,n8,n769,0,1
1536,t768,n48,n769,0,1
1537,t769,n101,n770,0,1
1538,t769,n72,n770,0,1
1539,t770,n135,n771,0,1
1540,t770,n51,n771,0,1
1541,t771,n101,n772,0,1
1542,t771,n5,n772,0,1
1543,t772,n101,n773,0,1
1544,t772,n626,n773,0,1
1545,t773,n94,n774,0,1
1546,t773,n1,n774,0,1
1547,t774,n481,n775,0,1
1548,t774,n516,n775,0,1
1549,t775,n101,n776,0,1
1550,t775,n210,n776,0,1
1551,t776,n101,n777,0,1
1552,t776,n7,n777,0,1
1553,t777,n15,n778,0,1
1554,t777,n45,n778,0,1
1555,t778,n102,n779,0,1
1556,t778,n688,n779,0,1
1557,t779,n101,n780,0,1
1558,t779,n28,n780,0,1
1559,t780,n101,n781,0,1
1560,t780,n1,n781,0,1
1561,t781,n483,n782,0,1
1562,t781,n405,n782,0,1
1563,t782,n213,n783,0,1
1564,t782,n101,n783,0,1
1565,t783,n101,n784,0,1
1566,t783,n58,n784,0,1
1567,t784,n574,n785,0,1
1568,t784,n101,n785,0,1
1569,t785,n101,n786,0,1
1570,t785,n7,n786,0,1
1571,t786,n0,n787,0,1
1572,t786,n175,n787,0,1
1573,t787,n130,n788,0,1
1574,t787,n0,n788,0,1
1575,t788,n101,n789,0,1
1576,t788,n19,n789,0,1
1577,t789,n273,n790,0,1
1578,t789,n764,n790,0,1
1579,t790,n415,n791,0,1
1580,t790,n16,n791,0,1
1581,t791,n1,n792,0,1
1582,t791,n305,n792,0,1
1583,t792,n101,n793,0,1
1584,t792,n41,n793,0,1
1585,t793,n101,n794,0,1
1586,t793,n450,n794,0,1
1587,t794,n101,n795,0,1
1588,t794,n260,n795,0,1
1589,t795,n8,n796,0,1
1590,t795,n374,n796,0,1
1591,t796,n8,n797,0,1
1592,t796,n101,n797,0,1
1593,t797,n101,n798,0,1
1594,t797,n677,n798,0,1
1595,t798,n101,n799,0,1
1596,t798,n620,n799,0,1
1597,t799,n242,n800,0,1
1598,t799,n142,n800,0,1
1599,t800,n1,n801,0,1
1600,t800,n101,n801,0,1
1601,t801,n40,n802,0,1
1602,t801,n48,n802,0,1
1603,t802,n365,n803,0,1
1604,t802,n199,n803,0,1
1605,t803,n356,n804,0,1
1606,t803,n101,n804,0,1
1607,t804,n239,n805,0,1
1608,t804,n0,n805,0,1
1609,t805,n273,n806,0,1
1610,t805,n201,n806,0,1
1611,t806,n101,n807,0,1
1612,t806,n1,n807,0,1
1613,t807,n208,n808,0,1
1614,t807,n29,n808,0,1
1615,t808,n752,n809,0,1
1616,t808,n70,n809,0,1
1617,t809,n16,n810,0,1
1618,t809,n116,n810,0,1
1619,t810,n101,n811,0,1
1620,t810,n7,n811,0,1
1621,t811,n25,n812,0,1
1622,t811,n795,n812,0,1
1623,t812,n101,n813,0,1
1624,t812,n281,n813,0,1
1625,t813,n101,n814,0,1
1626,t813,n39,n814,0,1
1627,t814,n1,n815,0,1
1628,t814,n484,n815,0,1
1629,t815,n99,n816,0,1
1630,t815,n1,n816,0,1
1631,t816,n101,n817,0,1
1632,t816,n0,n817,0,1
1633,t817,n27,n818,0,1
1634,t817,n184,n818,0,1
1635,t818,n101,n819,0,1
1636,t818,n41,n819,0,1
1637,t819,n117,n820,0,1
1638,t819,n94,n820,0,1
1639,t820,n255,n821,0,1
1640,t820,n542,n821,0,1
1641,t821,n101,n822,0,1
1642,t821,n20,n822,0,1
1643,t822,n17,n823,0,1
1644,t822,n170,n823,0,1
1645,t823,n101,n824,0,1
1646,t823,n1,n824,0,1
1647,t824,n158,n825,0,1
1648,t824,n104,n825,0,1
1649,t825,n640,n826,0,1
1650,t825,n365,n826,0,1
1651,t826,n101,n827,0,1
1652,t826,n334,n827,0,1
1653,t827,n533,n828,0,1
1654,t827,n9,n828,0,1
1655,t828,n233,n829,0,1
1656,t828,n354,n829,0,1
1657,t829,n101,n830,0,1
1658,t829,n36,n830,0,1
1659,t830,n489,n831,0,1
1660,t830,n101,n831,0,1
1661,t831,n1,n832,0,1
1662,t831,n8,n832,0,1
1663,t832,n0,n833,0,1
1664,t832,n8,n833,0,1
1665,t833,n31,n834,0,1
1666,t833,n20,n834,0,1
1667,t834,n31,n835,0,1
1668,t834,n7,n835,0,1
1669,t835,n101,n836,0,1
1670,t835,n481,n836,0,1
1671,t836,n101,n837,0,1
1672,t836,n487,n837,0,1
1673,t837,n397,n838,0,1
1674,t837,n226,n838,0,1
1675,t838,n516,n839,0,1
1676,t838,n8,n839,0,1
1677,t839,n101,n840,0,1
1678,t839,n239,n840,0,1
1679,t840,n48,n841,0,1
1680,t840,n536,n841,0,1
1681,t841,n75,n842,0,1
1682,t841,n253,n842,0,1
1683,t842,n368,n843,0,1
1684,t842,n101,n843,0,1
1685,t843,n42,n844,0,1
1686,t843,n304,n844,0,1
1687,t844,n616,n845,0,1
1688,t844,n101,n845,0,1
1689,t845,n5,n846,0,1
1690,t845,n101,n846,0,1
1691,t846,n20,n847,0,1
1692,t846,n39,n847,0,1
1693,t847,n62,n848,0,1
1694,t847,n197,n848,0,1
1695,t848,n690,n849,0,1
1696,t848,n31,n849,0,1
1697,t849,n216,n850,0,1
1698,t849,n101,n850,0,1
1699,t850,n247,n851,0,1
1700,t850,n101,n851,0,1
1701,t851,n415,n852,0,1
1702,t851,n340,n852,0,1
1703,t852,n121,n853,0,1
1704,t852,n101,n853,0,1
1705,t853,n594,n854,0,1
1706,t853,n226,n854,0,1
1707,t854,n101,n855,0,1
1708,t854,n775,n855,0,1
1709,t855,n124,n856,0,1
1710,t855,n226,n856,0,1
1711,t856,n139,n857,0,1
1712,t856,n101,n857,0,1
1713,t857,n484,n858,0,1
1714,t857,n5,n858,0,1
1715,t858,n101,n859,0,1
1716,t858,n66,n859,0,1
1717,t859,n101,n860,0,1
1718,t859,n9,n860,0,1
1719,t860,n0,n861,0,1
1720,t860,n160,n861,0,1
1721,t861,n101,n862,0,1
1722,t861,n695,n862,0,1
1723,t862,n517,n863,0,1
1724,t862,n433,n863,0,1
1725,t863,n150,n864,0,1
1726,t863,n316,n864,0,1
1727,t864,n445,n865,0,1
1728,t864,n102,n865,0,1
1729,t865,n5,n866,0,1
1730,t865,n20,n866,0,1
1731,t866,n775,n867,0,1
1732,t866,n850,n867,0,1
1733,t867,n101,n868,0,1
1734,t867,n112,n868,0,1
1735,t868,n256,n869,0,1
1736,t868,n124,n869,0,1
1737,t869,n533,n870,0,1
1738,t869,n7,n870,0,1
1739,t870,n22,n871,0,1
1740,t870,n102,n871,0,1
1741,t871,n544,n872,0,1
1742,t871,n1,n872,0,1
1743,t872,n272,n873,0,1
1744,t872,n101,n873,0,1
1745,t873,n101,n874,0,1
1746,t873,n767,n874,0,1
1747,t874,n7,n875,0,1
1748,t874,n558,n875,0,1
1749,t875,n101,n876,0,1
1750,t875,n797,n876,0,1
1751,t876,n594,n877,0,1
1752,t876,n160,n877,0,1
1753,t877,n1,n878,0,1
1754,t877,n594,n878,0,1
1755,t878,n0,n879,0,1
1756,t878,n68,n879,0,1
1757,t879,n446,n880,0,1
1758,t879,n516,n880,0,1
1759,t880,n424,n881,0,1
1760,t880,n101,n881,0,1
1761,t881,n571,n882,0,1
1762,t881,n17,n882,0,1
1763,t882,n132,n883,0,1
1764,t882,n101,n883,0,1
1765,t883,n0,n884,0,1
1766,t883,n801,n884,0,1
1767,t884,n128,n885,0,1
1768,t884,n41,n885,0,1
1769,t885,n355,n886,0,1
1770,t885,n13,n886,0,1
1771,t886,n596,n887,0,1
1772,t886,n558,n887,0,1
1773,t887,n101,n888,0,1
1774,t887,n48,n888,0,1
1775,t888,n25,n889,0,1
1776,t888,n503,n889,0,1
1777,t889,n1,n890,0,1
1778,t889,n245,n890,0,1
1779,t890,n148,n891,0,1
1780,t890,n351,n891,0,1
1781,t891,n1,n892,0,1
1782,t891,n314,n892,0,1
1783,t892,n0,n893,0,1
1784,t892,n472,n893,0,1
1785,t893,n101,n894,0,1
1786,t893,n191,n894,0,1
1787,t894,n101,n895,0,1
1788,t894,n204,n895,0,1
1789,t895,n618,n896,0,1
1790,t895,n363,n896,0,1
1791,t896,n25,n897,0,1
1792,t896,n314,n897,0,1
1793,t897,n0,n898,0,1
1794,t897,n222,n898,0,1
1795,t898,n70,n899,0,1
1796,t898,n101,n899,0,1
1797,t899,n58,n900,0,1
1798,t899,n199,n900,0,1
1799,t900,n1,n901,0,1
1800,t900,n101,n901,0,1
1801,t901,n764,n902,0,1
1802,t901,n7,n902,0,1
1803,t902,n101,n903,0,1
1804,t902,n172,n903,0,1
1805,t903,n101,n904,0,1
1806,t903,n25,n904,0,1
1807,t904,n269,n905,0,1
1808,t904,n22,n905,0,1
