,t,n_start,n_end,weight,active
3365,t1683,n381,n1684,0,1
3366,t1683,n82,n1684,0,1
3367,t1684,n32,n1685,0,1
3368,t1684,n582,n1685,0,1
3369,t1685,n1104,n1686,0,1
3370,t1685,n354,n1686,0,1
3371,t1686,n573,n1687,0,1
3372,t1686,n946,n1687,0,1
3373,t1687,n937,n1688,0,1
3374,t1687,n448,n1688,0,1
3375,t1688,n1269,n1689,0,1
3376,t1688,n1555,n1689,0,1
3377,t1689,n89,n1690,0,1
3378,t1689,n578,n1690,0,1
3379,t1690,n804,n1691,0,1
3380,t1690,n720,n1691,0,1
3381,t1691,n29,n1692,0,1
3382,t1691,n819,n1692,0,1
3383,t1692,n379,n1693,0,1
3384,t1692,n435,n1693,0,1
3385,t1693,n97,n1694,0,1
3386,t1693,n175,n1694,0,1
3387,t1694,n27,n1695,0,1
3388,t1694,n21,n1695,0,1
3389,t1695,n89,n1696,0,1
3390,t1695,n1240,n1696,0,1
3391,t1696,n3,n1697,0,1
3392,t1696,n224,n1697,0,1
3393,t1697,n476,n1698,0,1
3394,t1697,n352,n1698,0,1
3395,t1698,n725,n1699,0,1
3396,t1698,n56,n1699,0,1
3397,t1699,n1536,n1700,0,1
3398,t1699,n27,n1700,0,1
3399,t1700,n342,n1701,0,1
3400,t1700,n4,n1701,0,1
3401,t1701,n1344,n1702,0,1
3402,t1701,n45,n1702,0,1
3403,t1702,n1086,n1703,0,1
3404,t1702,n160,n1703,0,1
3405,t1703,n67,n1704,0,1
3406,t1703,n78,n1704,0,1
3407,t1704,n1213,n1705,0,1
3408,t1704,n103,n1705,0,1
3409,t1705,n21,n1706,0,1
3410,t1705,n371,n1706,0,1
3411,t1706,n29,n1707,0,1
3412,t1706,n82,n1707,0,1
3413,t1707,n21,n1708,0,1
3414,t1707,n68,n1708,0,1
3415,t1708,n21,n1709,0,1
3416,t1708,n1070,n1709,0,1
3417,t1709,n1155,n1710,0,1
3418,t1709,n472,n1710,0,1
3419,t1710,n539,n1711,0,1
3420,t1710,n248,n1711,0,1
3421,t1711,n96,n1712,0,1
3422,t1711,n29,n1712,0,1
3423,t1712,n357,n1713,0,1
3424,t1712,n38,n1713,0,1
3425,t1713,n361,n1714,0,1
3426,t1713,n3,n1714,0,1
3427,t1714,n2,n1715,0,1
3428,t1714,n114,n1715,0,1
3429,t1715,n64,n1716,0,1
3430,t1715,n1145,n1716,0,1
3431,t1716,n912,n1717,0,1
3432,t1716,n724,n1717,0,1
3433,t1717,n10,n1718,0,1
3434,t1717,n41,n1718,0,1
3435,t1718,n180,n1719,0,1
3436,t1718,n55,n1719,0,1
3437,t1719,n31,n1720,0,1
3438,t1719,n230,n1720,0,1
3439,t1720,n29,n1721,0,1
3440,t1720,n967,n1721,0,1
3441,t1721,n96,n1722,0,1
3442,t1721,n18,n1722,0,1
3443,t1722,n863,n1723,0,1
3444,t1722,n55,n1723,0,1
3445,t1723,n96,n1724,0,1
3446,t1723,n2,n1724,0,1
3447,t1724,n307,n1725,0,1
3448,t1724,n203,n1725,0,1
3449,t1725,n477,n1726,0,1
3450,t1725,n224,n1726,0,1
3451,t1726,n266,n1727,0,1
3452,t1726,n621,n1727,0,1
3453,t1727,n748,n1728,0,1
3454,t1727,n924,n1728,0,1
3455,t1728,n61,n1729,0,1
3456,t1728,n10,n1729,0,1
3457,t1729,n706,n1730,0,1
3458,t1729,n281,n1730,0,1
3459,t1730,n35,n1731,0,1
3460,t1730,n21,n1731,0,1
3461,t1731,n486,n1732,0,1
3462,t1731,n82,n1732,0,1
3463,t1732,n206,n1733,0,1
3464,t1732,n919,n1733,0,1
3465,t1733,n20,n1734,0,1
3466,t1733,n1145,n1734,0,1
3467,t1734,n1672,n1735,0,1
3468,t1734,n1149,n1735,0,1
3469,t1735,n477,n1736,0,1
3470,t1735,n1717,n1736,0,1
3471,t1736,n337,n1737,0,1
3472,t1736,n196,n1737,0,1
3473,t1737,n438,n1738,0,1
3474,t1737,n27,n1738,0,1
3475,t1738,n518,n1739,0,1
3476,t1738,n245,n1739,0,1
3477,t1739,n526,n1740,0,1
3478,t1739,n3,n1740,0,1
3479,t1740,n38,n1741,0,1
3480,t1740,n174,n1741,0,1
3481,t1741,n229,n1742,0,1
3482,t1741,n342,n1742,0,1
3483,t1742,n1430,n1743,0,1
3484,t1742,n332,n1743,0,1
3485,t1743,n682,n1744,0,1
3486,t1743,n1433,n1744,0,1
3487,t1744,n58,n1745,0,1
3488,t1744,n944,n1745,0,1
3489,t1745,n1422,n1746,0,1
3490,t1745,n475,n1746,0,1
3491,t1746,n991,n1747,0,1
3492,t1746,n185,n1747,0,1
3493,t1747,n943,n1748,0,1
3494,t1747,n34,n1748,0,1
3495,t1748,n30,n1749,0,1
3496,t1748,n27,n1749,0,1
3497,t1749,n353,n1750,0,1
3498,t1749,n423,n1750,0,1
3499,t1750,n21,n1751,0,1
3500,t1750,n175,n1751,0,1
3501,t1751,n84,n1752,0,1
3502,t1751,n114,n1752,0,1
3503,t1752,n24,n1753,0,1
3504,t1752,n1436,n1753,0,1
3505,t1753,n355,n1754,0,1
3506,t1753,n111,n1754,0,1
3507,t1754,n1620,n1755,0,1
3508,t1754,n27,n1755,0,1
3509,t1755,n552,n1756,0,1
3510,t1755,n53,n1756,0,1
3511,t1756,n203,n1757,0,1
3512,t1756,n713,n1757,0,1
3513,t1757,n82,n1758,0,1
3514,t1757,n1,n1758,0,1
3515,t1758,n335,n1759,0,1
3516,t1758,n59,n1759,0,1
3517,t1759,n613,n1760,0,1
3518,t1759,n57,n1760,0,1
3519,t1760,n300,n1761,0,1
3520,t1760,n427,n1761,0,1
3521,t1761,n27,n1762,0,1
3522,t1761,n168,n1762,0,1
3523,t1762,n1436,n1763,0,1
3524,t1762,n450,n1763,0,1
3525,t1763,n398,n1764,0,1
3526,t1763,n879,n1764,0,1
3527,t1764,n35,n1765,0,1
3528,t1764,n31,n1765,0,1
3529,t1765,n216,n1766,0,1
3530,t1765,n24,n1766,0,1
3531,t1766,n1157,n1767,0,1
3532,t1766,n1218,n1767,0,1
3533,t1767,n85,n1768,0,1
3534,t1767,n92,n1768,0,1
3535,t1768,n940,n1769,0,1
3536,t1768,n1014,n1769,0,1
3537,t1769,n34,n1770,0,1
3538,t1769,n1656,n1770,0,1
3539,t1770,n891,n1771,0,1
3540,t1770,n82,n1771,0,1
3541,t1771,n1193,n1772,0,1
3542,t1771,n1036,n1772,0,1
3543,t1772,n638,n1773,0,1
3544,t1772,n683,n1773,0,1
3545,t1773,n97,n1774,0,1
3546,t1773,n117,n1774,0,1
3547,t1774,n442,n1775,0,1
3548,t1774,n1517,n1775,0,1
3549,t1775,n281,n1776,0,1
3550,t1775,n627,n1776,0,1
3551,t1776,n96,n1777,0,1
3552,t1776,n21,n1777,0,1
3553,t1777,n56,n1778,0,1
3554,t1777,n1776,n1778,0,1
3555,t1778,n31,n1779,0,1
3556,t1778,n1098,n1779,0,1
3557,t1779,n1609,n1780,0,1
3558,t1779,n793,n1780,0,1
3559,t1780,n615,n1781,0,1
3560,t1780,n1334,n1781,0,1
3561,t1781,n295,n1782,0,1
3562,t1781,n597,n1782,0,1
3563,t1782,n764,n1783,0,1
3564,t1782,n27,n1783,0,1
3565,t1783,n225,n1784,0,1
3566,t1783,n23,n1784,0,1
3567,t1784,n18,n1785,0,1
3568,t1784,n1583,n1785,0,1
3569,t1785,n914,n1786,0,1
3570,t1785,n492,n1786,0,1
3571,t1786,n639,n1787,0,1
3572,t1786,n1392,n1787,0,1
3573,t1787,n11,n1788,0,1
3574,t1787,n568,n1788,0,1
3575,t1788,n211,n1789,0,1
3576,t1788,n1498,n1789,0,1
3577,t1789,n671,n1790,0,1
3578,t1789,n428,n1790,0,1
3579,t1790,n116,n1791,0,1
3580,t1790,n1562,n1791,0,1
3581,t1791,n804,n1792,0,1
3582,t1791,n1012,n1792,0,1
3583,t1792,n643,n1793,0,1
3584,t1792,n1430,n1793,0,1
3585,t1793,n52,n1794,0,1
3586,t1793,n1044,n1794,0,1
3587,t1794,n1275,n1795,0,1
3588,t1794,n1584,n1795,0,1
3589,t1795,n1045,n1796,0,1
3590,t1795,n430,n1796,0,1
3591,t1796,n371,n1797,0,1
3592,t1796,n41,n1797,0,1
3593,t1797,n920,n1798,0,1
3594,t1797,n251,n1798,0,1
3595,t1798,n817,n1799,0,1
3596,t1798,n38,n1799,0,1
3597,t1799,n1,n1800,0,1
3598,t1799,n631,n1800,0,1
3599,t1800,n247,n1801,0,1
3600,t1800,n714,n1801,0,1
3601,t1801,n535,n1802,0,1
3602,t1801,n1510,n1802,0,1
3603,t1802,n384,n1803,0,1
3604,t1802,n364,n1803,0,1
3605,t1803,n29,n1804,0,1
3606,t1803,n1495,n1804,0,1
3607,t1804,n1702,n1805,0,1
3608,t1804,n1587,n1805,0,1
3609,t1805,n411,n1806,0,1
3610,t1805,n264,n1806,0,1
3611,t1806,n967,n1807,0,1
3612,t1806,n487,n1807,0,1
3613,t1807,n987,n1808,0,1
3614,t1807,n29,n1808,0,1
3615,t1808,n1484,n1809,0,1
3616,t1808,n1149,n1809,0,1
3617,t1809,n18,n1810,0,1
3618,t1809,n1725,n1810,0,1
3619,t1810,n259,n1811,0,1
3620,t1810,n1416,n1811,0,1
3621,t1811,n454,n1812,0,1
3622,t1811,n875,n1812,0,1
3623,t1812,n41,n1813,0,1
3624,t1812,n1242,n1813,0,1
3625,t1813,n31,n1814,0,1
3626,t1813,n49,n1814,0,1
3627,t1814,n241,n1815,0,1
3628,t1814,n30,n1815,0,1
3629,t1815,n787,n1816,0,1
3630,t1815,n1240,n1816,0,1
3631,t1816,n55,n1817,0,1
3632,t1816,n1359,n1817,0,1
3633,t1817,n1078,n1818,0,1
3634,t1817,n3,n1818,0,1
3635,t1818,n146,n1819,0,1
3636,t1818,n3,n1819,0,1
3637,t1819,n446,n1820,0,1
3638,t1819,n817,n1820,0,1
3639,t1820,n784,n1821,0,1
3640,t1820,n1779,n1821,0,1
3641,t1821,n260,n1822,0,1
3642,t1821,n179,n1822,0,1
3643,t1822,n24,n1823,0,1
3644,t1822,n140,n1823,0,1
3645,t1823,n1428,n1824,0,1
3646,t1823,n175,n1824,0,1
3647,t1824,n27,n1825,0,1
3648,t1824,n1088,n1825,0,1
3649,t1825,n78,n1826,0,1
3650,t1825,n863,n1826,0,1
3651,t1826,n96,n1827,0,1
3652,t1826,n202,n1827,0,1
3653,t1827,n1342,n1828,0,1
3654,t1827,n110,n1828,0,1
3655,t1828,n64,n1829,0,1
3656,t1828,n1074,n1829,0,1
3657,t1829,n211,n1830,0,1
3658,t1829,n395,n1830,0,1
3659,t1830,n98,n1831,0,1
3660,t1830,n1130,n1831,0,1
3661,t1831,n746,n1832,0,1
3662,t1831,n748,n1832,0,1
3663,t1832,n21,n1833,0,1
3664,t1832,n1097,n1833,0,1
3665,t1833,n1359,n1834,0,1
3666,t1833,n944,n1834,0,1
3667,t1834,n164,n1835,0,1
3668,t1834,n1721,n1835,0,1
3669,t1835,n529,n1836,0,1
3670,t1835,n487,n1836,0,1
3671,t1836,n676,n1837,0,1
3672,t1836,n587,n1837,0,1
3673,t1837,n82,n1838,0,1
3674,t1837,n807,n1838,0,1
3675,t1838,n711,n1839,0,1
3676,t1838,n135,n1839,0,1
3677,t1839,n395,n1840,0,1
3678,t1839,n617,n1840,0,1
3679,t1840,n613,n1841,0,1
3680,t1840,n55,n1841,0,1
3681,t1841,n535,n1842,0,1
3682,t1841,n211,n1842,0,1
3683,t1842,n1552,n1843,0,1
3684,t1842,n786,n1843,0,1
3685,t1843,n1765,n1844,0,1
3686,t1843,n398,n1844,0,1
3687,t1844,n268,n1845,0,1
3688,t1844,n736,n1845,0,1
3689,t1845,n625,n1846,0,1
3690,t1845,n35,n1846,0,1
3691,t1846,n191,n1847,0,1
3692,t1846,n1479,n1847,0,1
3693,t1847,n1500,n1848,0,1
3694,t1847,n4,n1848,0,1
3695,t1848,n78,n1849,0,1
3696,t1848,n53,n1849,0,1
3697,t1849,n33,n1850,0,1
3698,t1849,n1584,n1850,0,1
3699,t1850,n24,n1851,0,1
3700,t1850,n1772,n1851,0,1
3701,t1851,n316,n1852,0,1
3702,t1851,n995,n1852,0,1
3703,t1852,n375,n1853,0,1
3704,t1852,n543,n1853,0,1
3705,t1853,n114,n1854,0,1
3706,t1853,n1366,n1854,0,1
3707,t1854,n138,n1855,0,1
3708,t1854,n86,n1855,0,1
3709,t1855,n191,n1856,0,1
3710,t1855,n1458,n1856,0,1
3711,t1856,n1318,n1857,0,1
3712,t1856,n316,n1857,0,1
3713,t1857,n859,n1858,0,1
3714,t1857,n374,n1858,0,1
3715,t1858,n1759,n1859,0,1
3716,t1858,n866,n1859,0,1
3717,t1859,n235,n1860,0,1
3718,t1859,n268,n1860,0,1
3719,t1860,n568,n1861,0,1
3720,t1860,n21,n1861,0,1
3721,t1861,n748,n1862,0,1
3722,t1861,n3,n1862,0,1
3723,t1862,n18,n1863,0,1
3724,t1862,n1495,n1863,0,1
3725,t1863,n70,n1864,0,1
3726,t1863,n45,n1864,0,1
3727,t1864,n711,n1865,0,1
3728,t1864,n1001,n1865,0,1
3729,t1865,n229,n1866,0,1
3730,t1865,n994,n1866,0,1
3731,t1866,n1689,n1867,0,1
3732,t1866,n89,n1867,0,1
3733,t1867,n669,n1868,0,1
3734,t1867,n587,n1868,0,1
3735,t1868,n338,n1869,0,1
3736,t1868,n115,n1869,0,1
3737,t1869,n56,n1870,0,1
3738,t1869,n35,n1870,0,1
3739,t1870,n18,n1871,0,1
3740,t1870,n669,n1871,0,1
3741,t1871,n3,n1872,0,1
3742,t1871,n124,n1872,0,1
3743,t1872,n884,n1873,0,1
3744,t1872,n57,n1873,0,1
3745,t1873,n415,n1874,0,1
3746,t1873,n896,n1874,0,1
3747,t1874,n21,n1875,0,1
3748,t1874,n8,n1875,0,1
3749,t1875,n29,n1876,0,1
3750,t1875,n82,n1876,0,1
3751,t1876,n605,n1877,0,1
3752,t1876,n229,n1877,0,1
3753,t1877,n911,n1878,0,1
3754,t1877,n189,n1878,0,1
3755,t1878,n1177,n1879,0,1
3756,t1878,n27,n1879,0,1
3757,t1879,n213,n1880,0,1
3758,t1879,n590,n1880,0,1
3759,t1880,n549,n1881,0,1
3760,t1880,n1448,n1881,0,1
3761,t1881,n590,n1882,0,1
3762,t1881,n53,n1882,0,1
3763,t1882,n1402,n1883,0,1
3764,t1882,n175,n1883,0,1
3765,t1883,n1046,n1884,0,1
3766,t1883,n333,n1884,0,1
3767,t1884,n1782,n1885,0,1
3768,t1884,n543,n1885,0,1
3769,t1885,n283,n1886,0,1
3770,t1885,n1029,n1886,0,1
3771,t1886,n155,n1887,0,1
3772,t1886,n804,n1887,0,1
3773,t1887,n18,n1888,0,1
3774,t1887,n133,n1888,0,1
3775,t1888,n421,n1889,0,1
3776,t1888,n229,n1889,0,1
3777,t1889,n194,n1890,0,1
3778,t1889,n230,n1890,0,1
3779,t1890,n269,n1891,0,1
3780,t1890,n1307,n1891,0,1
3781,t1891,n232,n1892,0,1
3782,t1891,n1124,n1892,0,1
3783,t1892,n1034,n1893,0,1
3784,t1892,n420,n1893,0,1
3785,t1893,n324,n1894,0,1
3786,t1893,n752,n1894,0,1
3787,t1894,n747,n1895,0,1
3788,t1894,n171,n1895,0,1
3789,t1895,n27,n1896,0,1
3790,t1895,n50,n1896,0,1
3791,t1896,n412,n1897,0,1
3792,t1896,n943,n1897,0,1
3793,t1897,n72,n1898,0,1
3794,t1897,n27,n1898,0,1
3795,t1898,n70,n1899,0,1
3796,t1898,n3,n1899,0,1
3797,t1899,n1210,n1900,0,1
3798,t1899,n55,n1900,0,1
3799,t1900,n327,n1901,0,1
3800,t1900,n434,n1901,0,1
3801,t1901,n338,n1902,0,1
3802,t1901,n2,n1902,0,1
3803,t1902,n225,n1903,0,1
3804,t1902,n238,n1903,0,1
3805,t1903,n541,n1904,0,1
3806,t1903,n367,n1904,0,1
3807,t1904,n394,n1905,0,1
3808,t1904,n1616,n1905,0,1
3809,t1905,n1149,n1906,0,1
3810,t1905,n31,n1906,0,1
3811,t1906,n21,n1907,0,1
3812,t1906,n625,n1907,0,1
3813,t1907,n281,n1908,0,1
3814,t1907,n2,n1908,0,1
3815,t1908,n394,n1909,0,1
3816,t1908,n1237,n1909,0,1
3817,t1909,n526,n1910,0,1
3818,t1909,n21,n1910,0,1
3819,t1910,n20,n1911,0,1
3820,t1910,n21,n1911,0,1
3821,t1911,n1145,n1912,0,1
3822,t1911,n448,n1912,0,1
3823,t1912,n302,n1913,0,1
3824,t1912,n266,n1913,0,1
3825,t1913,n377,n1914,0,1
3826,t1913,n821,n1914,0,1
3827,t1914,n35,n1915,0,1
3828,t1914,n55,n1915,0,1
3829,t1915,n191,n1916,0,1
3830,t1915,n27,n1916,0,1
3831,t1916,n24,n1917,0,1
3832,t1916,n377,n1917,0,1
3833,t1917,n881,n1918,0,1
3834,t1917,n1054,n1918,0,1
3835,t1918,n56,n1919,0,1
3836,t1918,n371,n1919,0,1
3837,t1919,n24,n1920,0,1
3838,t1919,n69,n1920,0,1
3839,t1920,n3,n1921,0,1
3840,t1920,n18,n1921,0,1
3841,t1921,n412,n1922,0,1
3842,t1921,n1286,n1922,0,1
3843,t1922,n1892,n1923,0,1
3844,t1922,n3,n1923,0,1
3845,t1923,n27,n1924,0,1
3846,t1923,n64,n1924,0,1
3847,t1924,n1589,n1925,0,1
3848,t1924,n157,n1925,0,1
3849,t1925,n27,n1926,0,1
3850,t1925,n168,n1926,0,1
3851,t1926,n250,n1927,0,1
3852,t1926,n214,n1927,0,1
3853,t1927,n617,n1928,0,1
3854,t1927,n113,n1928,0,1
3855,t1928,n13,n1929,0,1
3856,t1928,n224,n1929,0,1
3857,t1929,n399,n1930,0,1
3858,t1929,n822,n1930,0,1
3859,t1930,n433,n1931,0,1
3860,t1930,n298,n1931,0,1
3861,t1931,n802,n1932,0,1
3862,t1931,n23,n1932,0,1
3863,t1932,n84,n1933,0,1
3864,t1932,n475,n1933,0,1
3865,t1933,n300,n1934,0,1
3866,t1933,n29,n1934,0,1
3867,t1934,n194,n1935,0,1
3868,t1934,n1770,n1935,0,1
3869,t1935,n180,n1936,0,1
3870,t1935,n1067,n1936,0,1
3871,t1936,n31,n1937,0,1
3872,t1936,n1588,n1937,0,1
3873,t1937,n661,n1938,0,1
3874,t1937,n55,n1938,0,1
3875,t1938,n896,n1939,0,1
3876,t1938,n10,n1939,0,1
3877,t1939,n92,n1940,0,1
3878,t1939,n84,n1940,0,1
3879,t1940,n1667,n1941,0,1
3880,t1940,n59,n1941,0,1
3881,t1941,n604,n1942,0,1
3882,t1941,n991,n1942,0,1
3883,t1942,n1281,n1943,0,1
3884,t1942,n722,n1943,0,1
3885,t1943,n164,n1944,0,1
3886,t1943,n285,n1944,0,1
3887,t1944,n114,n1945,0,1
3888,t1944,n237,n1945,0,1
3889,t1945,n251,n1946,0,1
3890,t1945,n194,n1946,0,1
3891,t1946,n3,n1947,0,1
3892,t1946,n748,n1947,0,1
3893,t1947,n1928,n1948,0,1
3894,t1947,n420,n1948,0,1
3895,t1948,n869,n1949,0,1
3896,t1948,n21,n1949,0,1
3897,t1949,n3,n1950,0,1
3898,t1949,n252,n1950,0,1
3899,t1950,n84,n1951,0,1
3900,t1950,n539,n1951,0,1
3901,t1951,n653,n1952,0,1
3902,t1951,n1272,n1952,0,1
3903,t1952,n1748,n1953,0,1
3904,t1952,n466,n1953,0,1
3905,t1953,n1671,n1954,0,1
3906,t1953,n160,n1954,0,1
3907,t1954,n371,n1955,0,1
3908,t1954,n155,n1955,0,1
3909,t1955,n306,n1956,0,1
3910,t1955,n1315,n1956,0,1
3911,t1956,n968,n1957,0,1
3912,t1956,n1021,n1957,0,1
3913,t1957,n380,n1958,0,1
3914,t1957,n29,n1958,0,1
3915,t1958,n684,n1959,0,1
3916,t1958,n1045,n1959,0,1
3917,t1959,n1430,n1960,0,1
3918,t1959,n126,n1960,0,1
3919,t1960,n1466,n1961,0,1
3920,t1960,n159,n1961,0,1
3921,t1961,n96,n1962,0,1
3922,t1961,n669,n1962,0,1
3923,t1962,n426,n1963,0,1
3924,t1962,n48,n1963,0,1
3925,t1963,n3,n1964,0,1
3926,t1963,n69,n1964,0,1
3927,t1964,n1159,n1965,0,1
3928,t1964,n1923,n1965,0,1
3929,t1965,n1318,n1966,0,1
3930,t1965,n1903,n1966,0,1
3931,t1966,n429,n1967,0,1
3932,t1966,n44,n1967,0,1
3933,t1967,n834,n1968,0,1
3934,t1967,n822,n1968,0,1
3935,t1968,n27,n1969,0,1
3936,t1968,n1001,n1969,0,1
3937,t1969,n1921,n1970,0,1
3938,t1969,n1943,n1970,0,1
3939,t1970,n78,n1971,0,1
3940,t1970,n781,n1971,0,1
3941,t1971,n52,n1972,0,1
3942,t1971,n1884,n1972,0,1
3943,t1972,n838,n1973,0,1
3944,t1972,n1130,n1973,0,1
3945,t1973,n1439,n1974,0,1
3946,t1973,n1670,n1974,0,1
3947,t1974,n27,n1975,0,1
3948,t1974,n1099,n1975,0,1
3949,t1975,n53,n1976,0,1
3950,t1975,n68,n1976,0,1
3951,t1976,n177,n1977,0,1
3952,t1976,n438,n1977,0,1
3953,t1977,n21,n1978,0,1
3954,t1977,n1638,n1978,0,1
3955,t1978,n371,n1979,0,1
3956,t1978,n1273,n1979,0,1
3957,t1979,n19,n1980,0,1
3958,t1979,n1700,n1980,0,1
3959,t1980,n253,n1981,0,1
3960,t1980,n29,n1981,0,1
3961,t1981,n20,n1982,0,1
3962,t1981,n32,n1982,0,1
3963,t1982,n996,n1983,0,1
3964,t1982,n257,n1983,0,1
3965,t1983,n910,n1984,0,1
3966,t1983,n489,n1984,0,1
3967,t1984,n1120,n1985,0,1
3968,t1984,n1860,n1985,0,1
3969,t1985,n24,n1986,0,1
3970,t1985,n33,n1986,0,1
3971,t1986,n682,n1987,0,1
3972,t1986,n617,n1987,0,1
3973,t1987,n87,n1988,0,1
3974,t1987,n3,n1988,0,1
3975,t1988,n82,n1989,0,1
3976,t1988,n771,n1989,0,1
3977,t1989,n1190,n1990,0,1
3978,t1989,n18,n1990,0,1
3979,t1990,n428,n1991,0,1
3980,t1990,n3,n1991,0,1
3981,t1991,n621,n1992,0,1
3982,t1991,n248,n1992,0,1
3983,t1992,n82,n1993,0,1
3984,t1992,n19,n1993,0,1
3985,t1993,n38,n1994,0,1
3986,t1993,n3,n1994,0,1
3987,t1994,n1115,n1995,0,1
3988,t1994,n133,n1995,0,1
3989,t1995,n18,n1996,0,1
3990,t1995,n3,n1996,0,1
3991,t1996,n1,n1997,0,1
3992,t1996,n1302,n1997,0,1
3993,t1997,n475,n1998,0,1
3994,t1997,n167,n1998,0,1
3995,t1998,n1589,n1999,0,1
3996,t1998,n235,n1999,0,1
3997,t1999,n975,n2000,0,1
3998,t1999,n111,n2000,0,1
3999,t2000,n293,n2001,0,1
4000,t2000,n1779,n2001,0,1
4001,t2001,n157,n2002,0,1
4002,t2001,n167,n2002,0,1
4003,t2002,n371,n2003,0,1
4004,t2002,n521,n2003,0,1
4005,t2003,n1311,n2004,0,1
4006,t2003,n937,n2004,0,1
4007,t2004,n69,n2005,0,1
4008,t2004,n209,n2005,0,1
4009,t2005,n446,n2006,0,1
4010,t2005,n57,n2006,0,1
4011,t2006,n231,n2007,0,1
4012,t2006,n3,n2007,0,1
4013,t2007,n381,n2008,0,1
4014,t2007,n475,n2008,0,1
4015,t2008,n179,n2009,0,1
4016,t2008,n621,n2009,0,1
4017,t2009,n1145,n2010,0,1
4018,t2009,n27,n2010,0,1
4019,t2010,n190,n2011,0,1
4020,t2010,n933,n2011,0,1
4021,t2011,n847,n2012,0,1
4022,t2011,n18,n2012,0,1
4023,t2012,n475,n2013,0,1
4024,t2012,n1264,n2013,0,1
4025,t2013,n766,n2014,0,1
4026,t2013,n29,n2014,0,1
4027,t2014,n18,n2015,0,1
4028,t2014,n113,n2015,0,1
4029,t2015,n597,n2016,0,1
4030,t2015,n419,n2016,0,1
4031,t2016,n196,n2017,0,1
4032,t2016,n111,n2017,0,1
4033,t2017,n453,n2018,0,1
4034,t2017,n991,n2018,0,1
4035,t2018,n175,n2019,0,1
4036,t2018,n1747,n2019,0,1
4037,t2019,n748,n2020,0,1
4038,t2019,n704,n2020,0,1
4039,t2020,n27,n2021,0,1
4040,t2020,n801,n2021,0,1
4041,t2021,n575,n2022,0,1
4042,t2021,n29,n2022,0,1
4043,t2022,n27,n2023,0,1
4044,t2022,n1893,n2023,0,1
4045,t2023,n1301,n2024,0,1
4046,t2023,n27,n2024,0,1
4047,t2024,n1070,n2025,0,1
4048,t2024,n1027,n2025,0,1
4049,t2025,n29,n2026,0,1
4050,t2025,n1340,n2026,0,1
4051,t2026,n456,n2027,0,1
4052,t2026,n1425,n2027,0,1
4053,t2027,n33,n2028,0,1
4054,t2027,n458,n2028,0,1
4055,t2028,n381,n2029,0,1
4056,t2028,n299,n2029,0,1
4057,t2029,n597,n2030,0,1
4058,t2029,n766,n2030,0,1
4059,t2030,n82,n2031,0,1
4060,t2030,n30,n2031,0,1
4061,t2031,n27,n2032,0,1
4062,t2031,n1,n2032,0,1
4063,t2032,n561,n2033,0,1
4064,t2032,n27,n2033,0,1
4065,t2033,n1382,n2034,0,1
4066,t2033,n191,n2034,0,1
4067,t2034,n18,n2035,0,1
4068,t2034,n206,n2035,0,1
4069,t2035,n1926,n2036,0,1
4070,t2035,n35,n2036,0,1
4071,t2036,n21,n2037,0,1
4072,t2036,n3,n2037,0,1
4073,t2037,n746,n2038,0,1
4074,t2037,n34,n2038,0,1
4075,t2038,n1824,n2039,0,1
4076,t2038,n609,n2039,0,1
4077,t2039,n1147,n2040,0,1
4078,t2039,n343,n2040,0,1
4079,t2040,n1875,n2041,0,1
4080,t2040,n352,n2041,0,1
4081,t2041,n92,n2042,0,1
4082,t2041,n446,n2042,0,1
4083,t2042,n61,n2043,0,1
4084,t2042,n1636,n2043,0,1
4085,t2043,n235,n2044,0,1
4086,t2043,n1691,n2044,0,1
4087,t2044,n1504,n2045,0,1
4088,t2044,n29,n2045,0,1
4089,t2045,n453,n2046,0,1
4090,t2045,n937,n2046,0,1
4091,t2046,n345,n2047,0,1
4092,t2046,n78,n2047,0,1
4093,t2047,n750,n2048,0,1
4094,t2047,n355,n2048,0,1
4095,t2048,n31,n2049,0,1
4096,t2048,n609,n2049,0,1
4097,t2049,n69,n2050,0,1
4098,t2049,n711,n2050,0,1
4099,t2050,n1490,n2051,0,1
4100,t2050,n199,n2051,0,1
4101,t2051,n19,n2052,0,1
4102,t2051,n29,n2052,0,1
4103,t2052,n1991,n2053,0,1
4104,t2052,n1880,n2053,0,1
4105,t2053,n96,n2054,0,1
4106,t2053,n1991,n2054,0,1
4107,t2054,n1143,n2055,0,1
4108,t2054,n575,n2055,0,1
4109,t2055,n617,n2056,0,1
4110,t2055,n27,n2056,0,1
4111,t2056,n1992,n2057,0,1
4112,t2056,n180,n2057,0,1
4113,t2057,n746,n2058,0,1
4114,t2057,n203,n2058,0,1
4115,t2058,n967,n2059,0,1
4116,t2058,n487,n2059,0,1
4117,t2059,n1113,n2060,0,1
4118,t2059,n970,n2060,0,1
4119,t2060,n965,n2061,0,1
4120,t2060,n27,n2061,0,1
4121,t2061,n225,n2062,0,1
4122,t2061,n41,n2062,0,1
4123,t2062,n18,n2063,0,1
4124,t2062,n1101,n2063,0,1
4125,t2063,n41,n2064,0,1
4126,t2063,n476,n2064,0,1
4127,t2064,n18,n2065,0,1
4128,t2064,n64,n2065,0,1
4129,t2065,n1504,n2066,0,1
4130,t2065,n575,n2066,0,1
4131,t2066,n36,n2067,0,1
4132,t2066,n1252,n2067,0,1
