repo_id,repo_id,repo_name
82127729,82127729,Azure/azure-docs-powershell-samples
82198980,82198980,Azure/cortana-intelligence-personalized-offers
82348702,82348702,Azure/appservice-zipped-templates
82356524,82356524,Azure/iot-gateway-sqlite
82430266,82430266,Azure/sonic-platform-modules-dell
82710626,82710626,Azure/CityPower-Build-Sample
82741316,82741316,Azure/azure-batch-software-entitlement
82747467,82747467,Azure/boilerplate-azurefunctions
82957634,82957634,Azure/azure-service-bus
82978674,82978674,Azure/azure-relay
83097556,83097556,Azure/azure-keyvault-java
83353893,83353893,Azure/appservice-try-templates
83499607,83499607,Azure/azure-hpc
83587333,83587333,Azure/azure-batch-cli-extensions
83843983,83843983,Azure/service-fabric
83844142,83844142,Azure/service-fabric-services-and-actors-dotnet
83844229,83844229,Azure/service-fabric-aspnetcore
83952893,83952893,Azure/AliyunMigration
83962380,83962380,Azure/azuredocker-ddcee
84038749,84038749,Azure/oms-agent-for-linux-boshrelease
84119559,84119559,Azure/LearnAnalytics-CISFoundations
84123126,84123126,Azure/BatchLabs-data
84238029,84238029,Azure/oil-tank-forecasting-guide
84241801,84241801,Azure/CloudESPipeline
84430832,84430832,Azure/fast_retraining
84989118,84989118,Azure/active-directory-dotnet-graphapi-b2bportal-web
85270809,85270809,Azure/generator-az-iot-gw-module
85331942,85331942,Azure/LearnAnalytics-MicrosoftRforSQLServerProfessional
85361423,85361423,Azure/azure-documentdb-rxjava
85497641,85497641,Azure/azure-bigcompute-salt-slurm-formula
85613307,85613307,Azure/logicapps-update-docs
85991242,85991242,Azure/cortana-intelligence-product-detection-from-images
85991820,85991820,Azure/cortana-intelligence-population-health-management
86009096,86009096,Azure/swagger-editor
86444257,86444257,Azure/learnAnalytics-HDI-Hero
86631357,86631357,Azure/WebJobsExtensionSamples
87125015,87125015,Azure/azure-cli-shell
87481074,87481074,Azure/azure-cosmos-db-emulator-docker
87485463,87485463,Azure/api-management-policy-snippets
87547592,87547592,Azure/azureml-scaleout
87556618,87556618,Azure/cortana-intelligence-inventory-optimization
87853437,87853437,Azure/Machine-Learning-Operationalization
87962102,87962102,Azure/azure-functions-nodejs-worker
87970287,87970287,Azure/azure-docs-cli-python.de-de
87970713,87970713,Azure/azure-docs-cli-python.es-es
87970859,87970859,Azure/azure-docs-cli-python.fr-fr
87971763,87971763,Azure/azure-docs-cli-python.it-it
87971881,87971881,Azure/azure-docs-cli-python.ja-jp
87972103,87972103,Azure/azure-docs-cli-python.ko-kr
87972188,87972188,Azure/azure-docs-cli-python.pt-br
87972230,87972230,Azure/azure-docs-cli-python.ru-ru
87972285,87972285,Azure/azure-docs-cli-python.zh-cn
87972353,87972353,Azure/azure-docs-cli-python.zh-tw
87972413,87972413,Azure/azure-docs-cli-python.cs-cz
87972460,87972460,Azure/azure-docs-cli-python.hu-hu
87972579,87972579,Azure/azure-docs-cli-python.nl-nl
87972613,87972613,Azure/azure-docs-cli-python.pl-pl
87972705,87972705,Azure/azure-docs-cli-python.pt-pt
87972740,87972740,Azure/azure-docs-cli-python.sv-se
87972796,87972796,Azure/azure-docs-cli-python.tr-tr
88418799,88418799,Azure/ACS-Deployment-Tutorial
88580947,88580947,Azure/oav-express
88594567,88594567,Azure/azure-iot-connected-factory
88677612,88677612,Azure/azure-functions-vs-build-sdk
88763661,88763661,Azure/cortana-intelligence-energy-supply-optimization
88778324,88778324,Azure/iothub-manager-java
88892308,88892308,Azure/DataScienceVM
88901263,88901263,Azure/petabyte-scale-ai-data-lake-dashboard
88953094,88953094,Azure/azureservicefabricchina
89223066,89223066,Azure/sql_python_deep_learning
89243362,89243362,Azure/ImageSimilarityUsingCntk
89412681,89412681,Azure/azure-managedapp-samples
89531383,89531383,Azure/azure-python-devtools
89741619,89741619,Azure/azure-iot-pcs-remote-monitoring-dotnet
89741746,89741746,Azure/azure-iot-pcs-remote-monitoring-java
89741887,89741887,Azure/device-simulation-dotnet
89742020,89742020,Azure/device-simulation-java
89938193,89938193,Azure/PySpark-Predictive-Maintenance
89969457,89969457,Azure/pcs-remote-monitoring-webui
89990547,89990547,Azure/azure-postgresql
89990655,89990655,Azure/azure-mysql
90009576,90009576,Azure/azure-functions-java-worker
90080368,90080368,Azure/cortana-intelligence-tank-level-forecast
90306455,90306455,Azure/iothub-manager-dotnet
90310371,90310371,Azure/travisci-demo
90382769,90382769,Azure/lstms_for_predictive_maintenance
90411188,90411188,Azure/draft
90424726,90424726,Azure/azure-utpm-c
90775020,90775020,Azure/sqlserver-2017-python-image-matching
90825439,90825439,Azure/CustomerReviewDataAnalyticsTutorial
91496235,91496235,Azure/azure-rest-api-specs-tests
91522920,91522920,Azure/ccg-azure-data-talk
91612665,91612665,Azure/Hangman
91840309,91840309,Azure/logicapps
91842040,91842040,Azure/azure-event-hubs-python
92107536,92107536,Azure/azure-openapi-validator
92221970,92221970,Azure/azure-service-bus-dotnet-plugins
92230165,92230165,Azure/SparkMLADS
92332385,92332385,Azure/vowpal_wabbit
92533691,92533691,Azure/app-service-announcements
92549546,92549546,Azure/ImageClassificationUsingCntk
92862938,92862938,Azure/data-lake-adlstool
92864286,92864286,Azure/aztk
92877237,92877237,Azure/LearnAnalytics-Building-Solutions-with-the-Cortana-Intelligence-Suite
92878788,92878788,Azure/perks.node
93002125,93002125,Azure/acr-docker-credential-helper
93013227,93013227,Azure/vscode-azure-batch-tools
93190658,93190658,Azure/azure-functions-durable-extension
93203543,93203543,Azure/pci-paas-webapp-ase-sqldb-appgateway-keyvault-oms
93278009,93278009,Azure/azure-event-hubs-reactive
93354439,93354439,Azure/learnAnalytics-MicrosoftML
93381875,93381875,Azure/mmlspark
93538534,93538534,Azure/cortana-intelligence-customer360
93564228,93564228,Azure/openapi-diff
94129412,94129412,Azure/LearnAI-AML_pipeline_w_Automated_ML
94135193,94135193,Azure/pcs-cli
94466156,94466156,Azure/cortana-intelligence-shipping-and-distribution-forecasting
94481765,94481765,Azure/elibarzilay-test
94585736,94585736,Azure/service-fabric-cli
94611190,94611190,Azure/AzureStack-Labs
94814435,94814435,Azure/cortana-intelligence-price-analytics
94827841,94827841,Azure/azure-multiapi-storage-python
94933761,94933761,Azure/device-telemetry-java
94933957,94933957,Azure/device-telemetry-dotnet
94986210,94986210,Azure/pcs-storage-adapter-dotnet
95164585,95164585,Azure/azure-iot-hub-vs-cs-2017
95199842,95199842,Azure/pcs-config-dotnet
95235201,95235201,Azure/KDD2017R
95246820,95246820,Azure/azure-diskinspect-service
95542068,95542068,Azure/botbuilder-instrumentation-cs
95590642,95590642,Azure/App-Service-Readiness
95703947,95703947,Azure/azure-docs-powershell.de-DE
95704362,95704362,Azure/azure-docs-powershell.es-ES
95704927,95704927,Azure/azure-docs-powershell.fr-FR
95705398,95705398,Azure/azure-docs-powershell.it-IT
95705644,95705644,Azure/azure-docs-powershell.ja-JP
95706348,95706348,Azure/azure-docs-powershell.ko-KR
95706726,95706726,Azure/azure-docs-powershell.pt-BR
95706977,95706977,Azure/azure-docs-powershell.ru-RU
95707413,95707413,Azure/azure-docs-powershell.zh-CN
95708835,95708835,Azure/azure-docs-powershell.zh-TW
95710297,95710297,Azure/azure-docs-powershell.cs-CZ
95710707,95710707,Azure/azure-docs-powershell.hu-HU
95710875,95710875,Azure/azure-docs-powershell.nl-NL
95711116,95711116,Azure/azure-docs-powershell.pl-PL
95711389,95711389,Azure/azure-docs-powershell.pt-PT
95711617,95711617,Azure/azure-docs-powershell.sv-SE
95711819,95711819,Azure/azure-docs-powershell.tr-TR
95898088,95898088,Azure/app-service-announcements-discussions
95933668,95933668,Azure/telemetry-agent-java
95933683,95933683,Azure/telemetry-agent-dotnet
96269184,96269184,Azure/pcs-storage-adapter-java
96269429,96269429,Azure/pcs-config-java
9631074,9631074,Azure/azure-sdk-tools-samples
96557347,96557347,Azure/FastTrackForAzure
96679229,96679229,Azure/supply-chain-services
96679507,96679507,Azure/supply-chain-office-integration
96679550,96679550,Azure/supply-chain-smart-contracts
96971656,96971656,Azure/LearnAnalytics-DoingMachineLearningwithAzureMLStudio
96984834,96984834,Azure/hana-large-instances-self-service-scripts
96992840,96992840,Azure/OMSLabs
97455849,97455849,Azure/generator-azuresfjava
97757107,97757107,Azure/aci-connector-k8s
98087727,98087727,Azure/azure-key-vault-secret-as-a-service
98263285,98263285,Azure/vscode-kubernetes-tools
98339552,98339552,Azure/azure-functions-eventing-extension
98360580,98360580,Azure/azure-functions-iothub-extension
98408880,98408880,Azure/generator-azuresfcontainer
98409033,98409033,Azure/generator-azuresfguest
98492017,98492017,Azure/azure-policy-samples
98641454,98641454,Azure/generator-azuresfcsharp
98668978,98668978,Azure/etcd-operator
98698223,98698223,Azure/acr-builder
98794670,98794670,Azure/s3toadl
98979406,98979406,Azure/devops-sample-solution-for-azure-china
99307812,99307812,Azure/pcs-auth-dotnet
99381342,99381342,Azure/service-fabric-scripts-and-templates
99383757,99383757,Azure/aci-issues
99610639,99610639,Azure/simdem
99669332,99669332,Azure/iot-edge-opc-proxy-api-csharp
99830241,99830241,Azure/kashti
99879997,99879997,Azure/coco-framework
